Transaction_ID,Date,Month,Day,Is_Weekend,Is_Payday,Channel,Sales_Type,SKU,Product_Name,Quantity,Unit_Price,Subtotal,Discount_Rate,Revenue,Unit_Cost,Total_Cost
TRX-6578736,2025-09-15,September,Monday,No,No,Store C,Offline,SK001,Sun Kissed,1,40000,40000,0.1,36000.0,17000,17000
TRX-6578736,2025-09-15,September,Monday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-3238241,2025-09-15,September,Monday,No,No,Store C,Offline,DG001,Dynamic Green,1,40000,40000,0.2,32000.0,17000,17000
TRX-3238241,2025-09-15,September,Monday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-1743829,2025-09-15,September,Monday,No,No,Store C,Offline,KI001,Kelapa Ijo,3,20000,60000,0.2,48000.0,9000,27000
TRX-6910597,2025-09-15,September,Monday,No,No,Shopee,Online,KI001,Kelapa Ijo,3,20000,60000,0.0,60000.0,9000,27000
TRX-6910597,2025-09-15,September,Monday,No,No,Shopee,Online,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-6679880,2025-09-15,September,Monday,No,No,Store C,Offline,KI001,Kelapa Ijo,2,20000,40000,0.1,36000.0,9000,18000
TRX-3937508,2025-09-15,September,Monday,No,No,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-8795078,2025-09-15,September,Monday,No,No,Shopee,Online,TV001,Tropical Vibes,1,40000,40000,0.2,32000.0,17000,17000
TRX-8795078,2025-09-15,September,Monday,No,No,Shopee,Online,VS001,Vanilla Shake,6,45000,270000,0.1,243000.0,19000,114000
TRX-8795078,2025-09-15,September,Monday,No,No,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.1,40500.0,19000,19000
TRX-9028420,2025-09-15,September,Monday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-9028420,2025-09-15,September,Monday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-9028420,2025-09-15,September,Monday,No,No,Store C,Offline,DG001,Dynamic Green,1,40000,40000,0.1,36000.0,17000,17000
TRX-4058117,2025-09-15,September,Monday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-4058117,2025-09-15,September,Monday,No,No,Shopee,Online,SK001,Sun Kissed,1,40000,40000,0.2,32000.0,17000,17000
TRX-3262450,2025-09-15,September,Monday,No,No,Store A,Offline,TV001,Tropical Vibes,3,40000,120000,0.2,96000.0,17000,51000
TRX-3262450,2025-09-15,September,Monday,No,No,Store A,Offline,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
TRX-2058651,2025-09-15,September,Monday,No,No,Store A,Offline,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-8678589,2025-09-15,September,Monday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-1620485,2025-09-15,September,Monday,No,No,Store A,Offline,KI001,Kelapa Ijo,4,20000,80000,0.1,72000.0,9000,36000
TRX-5923149,2025-09-15,September,Monday,No,No,Store A,Offline,TV001,Tropical Vibes,1,40000,40000,0.2,32000.0,17000,17000
TRX-4382135,2025-09-15,September,Monday,No,No,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.1,40500.0,19000,19000
TRX-4382135,2025-09-15,September,Monday,No,No,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-1734947,2025-09-15,September,Monday,No,No,Store C,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-4346548,2025-09-15,September,Monday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-1703065,2025-09-15,September,Monday,No,No,WhatsApp,Online,SK001,Sun Kissed,2,40000,80000,0.0,80000.0,17000,34000
TRX-6294819,2025-09-16,September,Tuesday,No,No,Store C,Offline,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
TRX-6202210,2025-09-16,September,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-9646701,2025-09-16,September,Tuesday,No,No,Store A,Offline,SK001,Sun Kissed,3,40000,120000,0.0,120000.0,17000,51000
TRX-9646701,2025-09-16,September,Tuesday,No,No,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-7681090,2025-09-16,September,Tuesday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-7681090,2025-09-16,September,Tuesday,No,No,Shopee,Online,KI001,Kelapa Ijo,2,20000,40000,0.1,36000.0,9000,18000
TRX-8942330,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,DG001,Dynamic Green,2,40000,80000,0.0,80000.0,17000,34000
TRX-5249899,2025-09-16,September,Tuesday,No,No,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-5249899,2025-09-16,September,Tuesday,No,No,Shopee,Online,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-5249899,2025-09-16,September,Tuesday,No,No,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-1614394,2025-09-16,September,Tuesday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-1614394,2025-09-16,September,Tuesday,No,No,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-4206183,2025-09-16,September,Tuesday,No,No,Shopee,Online,CW001,Coconut Water,3,18000,54000,0.2,43200.0,8000,24000
TRX-4206183,2025-09-16,September,Tuesday,No,No,Shopee,Online,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-4206183,2025-09-16,September,Tuesday,No,No,Shopee,Online,CB001,Choco Blast,3,45000,135000,0.0,135000.0,19000,57000
TRX-4206183,2025-09-16,September,Tuesday,No,No,Shopee,Online,DG001,Dynamic Green,1,40000,40000,0.1,36000.0,17000,17000
TRX-5800144,2025-09-16,September,Tuesday,No,No,Shopee,Online,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
TRX-6989032,2025-09-16,September,Tuesday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-6989032,2025-09-16,September,Tuesday,No,No,Shopee,Online,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-6989032,2025-09-16,September,Tuesday,No,No,Shopee,Online,VS001,Vanilla Shake,2,45000,90000,0.0,90000.0,19000,38000
TRX-1802018,2025-09-16,September,Tuesday,No,No,Store A,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-6568772,2025-09-16,September,Tuesday,No,No,Store A,Offline,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
TRX-6568772,2025-09-16,September,Tuesday,No,No,Store A,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-6568772,2025-09-16,September,Tuesday,No,No,Store A,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-6568772,2025-09-16,September,Tuesday,No,No,Store A,Offline,KI001,Kelapa Ijo,3,20000,60000,0.2,48000.0,9000,27000
TRX-5583814,2025-09-16,September,Tuesday,No,No,Store B,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-5583814,2025-09-16,September,Tuesday,No,No,Store B,Offline,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-3088344,2025-09-16,September,Tuesday,No,No,Store C,Offline,VS001,Vanilla Shake,1,45000,45000,0.2,36000.0,19000,19000
TRX-7174337,2025-09-16,September,Tuesday,No,No,Store C,Offline,VS001,Vanilla Shake,2,45000,90000,0.0,90000.0,19000,38000
TRX-8330827,2025-09-16,September,Tuesday,No,No,Store A,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-7711251,2025-09-16,September,Tuesday,No,No,Store B,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-7711251,2025-09-16,September,Tuesday,No,No,Store B,Offline,KI001,Kelapa Ijo,1,20000,20000,0.2,16000.0,9000,9000
TRX-8377556,2025-09-16,September,Tuesday,No,No,Shopee,Online,CB001,Choco Blast,2,45000,90000,0.1,81000.0,19000,38000
TRX-7486822,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-7486822,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,KI001,Kelapa Ijo,3,20000,60000,0.0,60000.0,9000,27000
TRX-6688090,2025-09-16,September,Tuesday,No,No,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-6688090,2025-09-16,September,Tuesday,No,No,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-6688090,2025-09-16,September,Tuesday,No,No,Store A,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-4134272,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,KI001,Kelapa Ijo,3,20000,60000,0.0,60000.0,9000,27000
TRX-4134272,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,TV001,Tropical Vibes,2,40000,80000,0.0,80000.0,17000,34000
TRX-4134272,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-9324908,2025-09-16,September,Tuesday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-9347057,2025-09-16,September,Tuesday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-7163058,2025-09-16,September,Tuesday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-7163058,2025-09-16,September,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-7163058,2025-09-16,September,Tuesday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.2,16000.0,9000,9000
TRX-9712003,2025-09-16,September,Tuesday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-9712003,2025-09-16,September,Tuesday,No,No,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-9712003,2025-09-16,September,Tuesday,No,No,Shopee,Online,KI001,Kelapa Ijo,3,20000,60000,0.2,48000.0,9000,27000
TRX-5474830,2025-09-16,September,Tuesday,No,No,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-2385991,2025-09-16,September,Tuesday,No,No,Shopee,Online,CB001,Choco Blast,2,45000,90000,0.0,90000.0,19000,38000
TRX-8121922,2025-09-16,September,Tuesday,No,No,Shopee,Online,DG001,Dynamic Green,2,40000,80000,0.0,80000.0,17000,34000
TRX-2324175,2025-09-16,September,Tuesday,No,No,Shopee,Online,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-2324175,2025-09-16,September,Tuesday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-8224389,2025-09-16,September,Tuesday,No,No,Store B,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-4027557,2025-09-16,September,Tuesday,No,No,Store C,Offline,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
TRX-5928582,2025-09-16,September,Tuesday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-6389033,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-6389033,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,SK001,Sun Kissed,1,40000,40000,0.2,32000.0,17000,17000
TRX-6389033,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-6389033,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-2721307,2025-09-16,September,Tuesday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-2343333,2025-09-16,September,Tuesday,No,No,Shopee,Online,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-2343333,2025-09-16,September,Tuesday,No,No,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-6501583,2025-09-16,September,Tuesday,No,No,Store C,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-5960015,2025-09-16,September,Tuesday,No,No,Store C,Offline,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
TRX-6142147,2025-09-16,September,Tuesday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-6142147,2025-09-16,September,Tuesday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.1,40500.0,19000,19000
TRX-6142147,2025-09-16,September,Tuesday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-8481225,2025-09-16,September,Tuesday,No,No,Store A,Offline,KI001,Kelapa Ijo,2,20000,40000,0.1,36000.0,9000,18000
TRX-8481225,2025-09-16,September,Tuesday,No,No,Store A,Offline,VS001,Vanilla Shake,1,45000,45000,0.1,40500.0,19000,19000
TRX-8481225,2025-09-16,September,Tuesday,No,No,Store A,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-8149041,2025-09-16,September,Tuesday,No,No,Store C,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-3795835,2025-09-16,September,Tuesday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-8447546,2025-09-16,September,Tuesday,No,No,Store A,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-6897979,2025-09-16,September,Tuesday,No,No,Shopee,Online,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-8501590,2025-09-16,September,Tuesday,No,No,Store C,Offline,TV001,Tropical Vibes,3,40000,120000,0.0,120000.0,17000,51000
TRX-8501590,2025-09-16,September,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-1710601,2025-09-16,September,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-6914963,2025-09-16,September,Tuesday,No,No,Store A,Offline,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-6914963,2025-09-16,September,Tuesday,No,No,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-6914963,2025-09-16,September,Tuesday,No,No,Store A,Offline,SK001,Sun Kissed,1,40000,40000,0.1,36000.0,17000,17000
TRX-8297090,2025-09-16,September,Tuesday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-8297090,2025-09-16,September,Tuesday,No,No,Store C,Offline,KI001,Kelapa Ijo,3,20000,60000,0.0,60000.0,9000,27000
TRX-8297090,2025-09-16,September,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-5606274,2025-09-16,September,Tuesday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-1962308,2025-09-16,September,Tuesday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-2258981,2025-09-16,September,Tuesday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-7815076,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,VS001,Vanilla Shake,3,45000,135000,0.2,108000.0,19000,57000
TRX-7095349,2025-09-16,September,Tuesday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-9608154,2025-09-16,September,Tuesday,No,No,Store A,Offline,DG001,Dynamic Green,1,40000,40000,0.1,36000.0,17000,17000
TRX-3684131,2025-09-16,September,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-1522452,2025-09-16,September,Tuesday,No,No,Shopee,Online,KI001,Kelapa Ijo,3,20000,60000,0.0,60000.0,9000,27000
TRX-1522452,2025-09-16,September,Tuesday,No,No,Shopee,Online,CB001,Choco Blast,4,45000,180000,0.1,162000.0,19000,76000
TRX-1522452,2025-09-16,September,Tuesday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-3395441,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,DG001,Dynamic Green,1,40000,40000,0.1,36000.0,17000,17000
TRX-3395441,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,CB001,Choco Blast,2,45000,90000,0.0,90000.0,19000,38000
TRX-3395441,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-8351320,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-1583829,2025-09-16,September,Tuesday,No,No,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-3117788,2025-09-16,September,Tuesday,No,No,Shopee,Online,KI001,Kelapa Ijo,3,20000,60000,0.0,60000.0,9000,27000
TRX-2127988,2025-09-16,September,Tuesday,No,No,Store A,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-4959345,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-4959345,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,VS001,Vanilla Shake,3,45000,135000,0.0,135000.0,19000,57000
TRX-7145971,2025-09-16,September,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-7075878,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,CB001,Choco Blast,7,45000,315000,0.2,252000.0,19000,133000
TRX-7423230,2025-09-16,September,Tuesday,No,No,Store A,Offline,SK001,Sun Kissed,1,40000,40000,0.1,36000.0,17000,17000
TRX-7423230,2025-09-16,September,Tuesday,No,No,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-1543335,2025-09-16,September,Tuesday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-1543335,2025-09-16,September,Tuesday,No,No,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-3574265,2025-09-16,September,Tuesday,No,No,Store A,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-8548448,2025-09-16,September,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-7223751,2025-09-16,September,Tuesday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-7223751,2025-09-16,September,Tuesday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-7241348,2025-09-16,September,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,3,18000,54000,0.2,43200.0,8000,24000
TRX-7241348,2025-09-16,September,Tuesday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-7241348,2025-09-16,September,Tuesday,No,No,Store C,Offline,TV001,Tropical Vibes,2,40000,80000,0.0,80000.0,17000,34000
TRX-8448065,2025-09-16,September,Tuesday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-8448065,2025-09-16,September,Tuesday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-8448065,2025-09-16,September,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-2289923,2025-09-16,September,Tuesday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-3310140,2025-09-16,September,Tuesday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-3310140,2025-09-16,September,Tuesday,No,No,Shopee,Online,KI001,Kelapa Ijo,2,20000,40000,0.1,36000.0,9000,18000
TRX-3310140,2025-09-16,September,Tuesday,No,No,Shopee,Online,SK001,Sun Kissed,2,40000,80000,0.1,72000.0,17000,34000
TRX-3310140,2025-09-16,September,Tuesday,No,No,Shopee,Online,TV001,Tropical Vibes,1,40000,40000,0.2,32000.0,17000,17000
TRX-9882862,2025-09-16,September,Tuesday,No,No,Store A,Offline,TV001,Tropical Vibes,1,40000,40000,0.2,32000.0,17000,17000
TRX-9882862,2025-09-16,September,Tuesday,No,No,Store A,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-7156398,2025-09-16,September,Tuesday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-7677903,2025-09-16,September,Tuesday,No,No,Store A,Offline,DG001,Dynamic Green,1,40000,40000,0.2,32000.0,17000,17000
TRX-6274512,2025-09-16,September,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,5,18000,90000,0.0,90000.0,8000,40000
TRX-5675638,2025-09-16,September,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-5187788,2025-09-16,September,Tuesday,No,No,Store B,Offline,TV001,Tropical Vibes,3,40000,120000,0.0,120000.0,17000,51000
TRX-2903351,2025-09-16,September,Tuesday,No,No,Store B,Offline,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-1434753,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,CW001,Coconut Water,4,18000,72000,0.1,64800.0,8000,32000
TRX-1434753,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-1434753,2025-09-16,September,Tuesday,No,No,WhatsApp,Online,VS001,Vanilla Shake,2,45000,90000,0.0,90000.0,19000,38000
TRX-4121368,2025-09-16,September,Tuesday,No,No,Shopee,Online,CW001,Coconut Water,3,18000,54000,0.0,54000.0,8000,24000
TRX-9372568,2025-09-17,September,Wednesday,No,No,Store B,Offline,CB001,Choco Blast,5,45000,225000,0.0,225000.0,19000,95000
TRX-9686324,2025-09-17,September,Wednesday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-9686324,2025-09-17,September,Wednesday,No,No,Store C,Offline,VS001,Vanilla Shake,2,45000,90000,0.0,90000.0,19000,38000
TRX-9686324,2025-09-17,September,Wednesday,No,No,Store C,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-7492570,2025-09-17,September,Wednesday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.2,16000.0,9000,9000
TRX-7492570,2025-09-17,September,Wednesday,No,No,Store C,Offline,CB001,Choco Blast,2,45000,90000,0.1,81000.0,19000,38000
TRX-2975701,2025-09-17,September,Wednesday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-2975701,2025-09-17,September,Wednesday,No,No,Store C,Offline,CB001,Choco Blast,3,45000,135000,0.0,135000.0,19000,57000
TRX-5391883,2025-09-17,September,Wednesday,No,No,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-5366937,2025-09-17,September,Wednesday,No,No,Store A,Offline,SK001,Sun Kissed,4,40000,160000,0.2,128000.0,17000,68000
TRX-8487220,2025-09-17,September,Wednesday,No,No,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-8487220,2025-09-17,September,Wednesday,No,No,Store A,Offline,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-4599894,2025-09-17,September,Wednesday,No,No,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.1,40500.0,19000,19000
TRX-5791184,2025-09-17,September,Wednesday,No,No,Store C,Offline,CW001,Coconut Water,3,18000,54000,0.0,54000.0,8000,24000
