Inventory_ID,Date,SKU,Channel,Quantity_Produced,Expiry_Date,Batch_ID
INV-011844,2025-10-28,CB001,Shopee,13,2025-11-03,BAT-6301
INV-011845,2025-10-28,CW001,Shopee,22,2025-11-04,BAT-2137
INV-011846,2025-10-28,DG001,Shopee,3,2025-11-02,BAT-3036
INV-011847,2025-10-28,KI001,Shopee,21,2025-11-04,BAT-7444
INV-011848,2025-10-28,SK001,Shopee,8,2025-11-02,BAT-4497
INV-011849,2025-10-28,TV001,Shopee,9,2025-11-02,BAT-8086
INV-011850,2025-10-28,VS001,Shopee,10,2025-11-04,BAT-3466
INV-011851,2025-10-28,CB001,Store A,14,2025-11-03,BAT-8362
INV-011852,2025-10-28,CW001,Store A,17,2025-11-02,BAT-4338
INV-011853,2025-10-28,DG001,Store A,3,2025-11-03,BAT-9294
INV-011854,2025-10-28,KI001,Store A,13,2025-11-02,BAT-7527
INV-011855,2025-10-28,SK001,Store A,5,2025-11-03,BAT-8833
INV-011856,2025-10-28,TV001,Store A,8,2025-11-03,BAT-1056
INV-011857,2025-10-28,VS001,Store A,4,2025-11-03,BAT-1857
INV-011858,2025-10-28,CB001,Store B,5,2025-11-02,BAT-6489
INV-011859,2025-10-28,CW001,Store B,11,2025-11-02,BAT-9248
INV-011860,2025-10-28,DG001,Store B,2,2025-11-02,BAT-5713
INV-011861,2025-10-28,KI001,Store B,12,2025-11-02,BAT-8748
INV-011862,2025-10-28,SK001,Store B,6,2025-11-03,BAT-1878
INV-011863,2025-10-28,TV001,Store B,8,2025-11-03,BAT-5427
INV-011864,2025-10-28,CB001,Store C,10,2025-11-04,BAT-8116
INV-011865,2025-10-28,CW001,Store C,39,2025-11-03,BAT-9295
INV-011866,2025-10-28,DG001,Store C,10,2025-11-03,BAT-7885
INV-011867,2025-10-28,KI001,Store C,39,2025-11-04,BAT-1039
INV-011868,2025-10-28,SK001,Store C,6,2025-11-03,BAT-3619
INV-011869,2025-10-28,TV001,Store C,11,2025-11-02,BAT-5015
INV-011870,2025-10-28,VS001,Store C,16,2025-11-02,BAT-9328
INV-011871,2025-10-28,CB001,WhatsApp,8,2025-11-03,BAT-7611
INV-011872,2025-10-28,CW001,WhatsApp,8,2025-11-03,BAT-7744
INV-011873,2025-10-28,KI001,WhatsApp,12,2025-11-03,BAT-8337
INV-011874,2025-10-28,SK001,WhatsApp,3,2025-11-04,BAT-8957
INV-011875,2025-10-28,VS001,WhatsApp,2,2025-11-02,BAT-2711
INV-011876,2025-10-29,CB001,Shopee,18,2025-11-03,BAT-8936
INV-011877,2025-10-29,CW001,Shopee,23,2025-11-05,BAT-5551
INV-011878,2025-10-29,DG001,Shopee,3,2025-11-05,BAT-2267
INV-011879,2025-10-29,KI001,Shopee,16,2025-11-05,BAT-9291
INV-011880,2025-10-29,SK001,Shopee,3,2025-11-05,BAT-6160
INV-011881,2025-10-29,TV001,Shopee,15,2025-11-03,BAT-5621
INV-011882,2025-10-29,VS001,Shopee,3,2025-11-05,BAT-4400
INV-011883,2025-10-29,CB001,Store A,11,2025-11-04,BAT-8151
INV-011884,2025-10-29,CW001,Store A,8,2025-11-03,BAT-3159
INV-011885,2025-10-29,DG001,Store A,4,2025-11-05,BAT-5214
INV-011886,2025-10-29,KI001,Store A,6,2025-11-03,BAT-3142
INV-011887,2025-10-29,SK001,Store A,2,2025-11-05,BAT-9979
INV-011888,2025-10-29,TV001,Store A,8,2025-11-05,BAT-2222
INV-011889,2025-10-29,VS001,Store A,2,2025-11-03,BAT-6399
INV-011890,2025-10-29,CB001,Store B,5,2025-11-05,BAT-6561
INV-011891,2025-10-29,CW001,Store B,10,2025-11-03,BAT-1066
INV-011892,2025-10-29,DG001,Store B,4,2025-11-03,BAT-8379
INV-011893,2025-10-29,KI001,Store B,13,2025-11-05,BAT-3676
INV-011894,2025-10-29,SK001,Store B,10,2025-11-03,BAT-9700
INV-011895,2025-10-29,TV001,Store B,6,2025-11-04,BAT-9154
INV-011896,2025-10-29,CB001,Store C,16,2025-11-05,BAT-3647
INV-011897,2025-10-29,CW001,Store C,30,2025-11-05,BAT-8554
INV-011898,2025-10-29,DG001,Store C,4,2025-11-05,BAT-9055
INV-011899,2025-10-29,KI001,Store C,30,2025-11-05,BAT-9211
INV-011900,2025-10-29,SK001,Store C,15,2025-11-03,BAT-4359
INV-011901,2025-10-29,TV001,Store C,8,2025-11-05,BAT-9946
INV-011902,2025-10-29,VS001,Store C,3,2025-11-03,BAT-6403
INV-011903,2025-10-29,CB001,WhatsApp,7,2025-11-04,BAT-2104
INV-011904,2025-10-29,CW001,WhatsApp,14,2025-11-03,BAT-7298
INV-011905,2025-10-29,DG001,WhatsApp,2,2025-11-05,BAT-4275
INV-011906,2025-10-29,KI001,WhatsApp,8,2025-11-04,BAT-7063
INV-011907,2025-10-29,TV001,WhatsApp,9,2025-11-04,BAT-9789
INV-011908,2025-10-30,CB001,Shopee,11,2025-11-05,BAT-7412
INV-011909,2025-10-30,CW001,Shopee,24,2025-11-06,BAT-6317
INV-011910,2025-10-30,DG001,Shopee,2,2025-11-06,BAT-8271
INV-011911,2025-10-30,KI001,Shopee,23,2025-11-06,BAT-7337
INV-011912,2025-10-30,SK001,Shopee,7,2025-11-06,BAT-9873
INV-011913,2025-10-30,TV001,Shopee,12,2025-11-04,BAT-8287
INV-011914,2025-10-30,VS001,Shopee,11,2025-11-05,BAT-2955
INV-011915,2025-10-30,CB001,Store A,2,2025-11-06,BAT-1972
INV-011916,2025-10-30,CW001,Store A,10,2025-11-04,BAT-7835
INV-011917,2025-10-30,KI001,Store A,6,2025-11-05,BAT-3169
INV-011918,2025-10-30,SK001,Store A,2,2025-11-05,BAT-6286
INV-011919,2025-10-30,TV001,Store A,9,2025-11-05,BAT-8366
INV-011920,2025-10-30,VS001,Store A,6,2025-11-05,BAT-5551
INV-011921,2025-10-30,CB001,Store B,13,2025-11-06,BAT-9564
INV-011922,2025-10-30,CW001,Store B,18,2025-11-05,BAT-6370
INV-011923,2025-10-30,KI001,Store B,19,2025-11-05,BAT-9086
INV-011924,2025-10-30,SK001,Store B,6,2025-11-04,BAT-5174
INV-011925,2025-10-30,TV001,Store B,11,2025-11-05,BAT-1093
INV-011926,2025-10-30,VS001,Store B,14,2025-11-05,BAT-9581
INV-011927,2025-10-30,CB001,Store C,30,2025-11-06,BAT-7798
INV-011928,2025-10-30,CW001,Store C,49,2025-11-04,BAT-5770
INV-011929,2025-10-30,DG001,Store C,6,2025-11-05,BAT-2168
INV-011930,2025-10-30,KI001,Store C,26,2025-11-05,BAT-5183
INV-011931,2025-10-30,SK001,Store C,13,2025-11-04,BAT-3869
INV-011932,2025-10-30,TV001,Store C,16,2025-11-05,BAT-5260
INV-011933,2025-10-30,VS001,Store C,2,2025-11-06,BAT-8738
INV-011934,2025-10-30,CB001,WhatsApp,10,2025-11-04,BAT-3354
INV-011935,2025-10-30,CW001,WhatsApp,13,2025-11-04,BAT-4302
INV-011936,2025-10-30,KI001,WhatsApp,13,2025-11-06,BAT-7976
INV-011937,2025-10-30,SK001,WhatsApp,4,2025-11-04,BAT-6214
INV-011938,2025-10-30,TV001,WhatsApp,2,2025-11-04,BAT-2040
INV-011939,2025-10-30,VS001,WhatsApp,3,2025-11-04,BAT-7688
INV-011940,2025-10-31,CB001,Shopee,10,2025-11-07,BAT-5887
INV-011941,2025-10-31,CW001,Shopee,27,2025-11-06,BAT-3521
INV-011942,2025-10-31,DG001,Shopee,4,2025-11-07,BAT-7737
INV-011943,2025-10-31,KI001,Shopee,20,2025-11-05,BAT-6452
INV-011944,2025-10-31,SK001,Shopee,9,2025-11-07,BAT-9760
INV-011945,2025-10-31,TV001,Shopee,11,2025-11-07,BAT-5554
INV-011946,2025-10-31,VS001,Shopee,14,2025-11-05,BAT-5409
INV-011947,2025-10-31,CB001,Store A,3,2025-11-05,BAT-8098
INV-011948,2025-10-31,CW001,Store A,21,2025-11-07,BAT-8792
INV-011949,2025-10-31,DG001,Store A,3,2025-11-07,BAT-8978
INV-011950,2025-10-31,KI001,Store A,6,2025-11-06,BAT-6515
INV-011951,2025-10-31,SK001,Store A,4,2025-11-07,BAT-5402
INV-011952,2025-10-31,TV001,Store A,7,2025-11-06,BAT-7377
INV-011953,2025-10-31,VS001,Store A,5,2025-11-07,BAT-1215
INV-011954,2025-10-31,CB001,Store B,8,2025-11-05,BAT-8602
INV-011955,2025-10-31,CW001,Store B,10,2025-11-06,BAT-9063
INV-011956,2025-10-31,KI001,Store B,20,2025-11-07,BAT-1232
INV-011957,2025-10-31,SK001,Store B,3,2025-11-06,BAT-4649
INV-011958,2025-10-31,TV001,Store B,9,2025-11-07,BAT-1308
INV-011959,2025-10-31,VS001,Store B,5,2025-11-07,BAT-9986
INV-011960,2025-10-31,CB001,Store C,33,2025-11-07,BAT-8081
INV-011961,2025-10-31,CW001,Store C,51,2025-11-07,BAT-5111
INV-011962,2025-10-31,DG001,Store C,6,2025-11-07,BAT-1725
INV-011963,2025-10-31,KI001,Store C,55,2025-11-05,BAT-6796
INV-011964,2025-10-31,SK001,Store C,21,2025-11-07,BAT-3292
INV-011965,2025-10-31,TV001,Store C,23,2025-11-06,BAT-1287
INV-011966,2025-10-31,VS001,Store C,19,2025-11-06,BAT-3516
INV-011967,2025-10-31,CB001,WhatsApp,12,2025-11-05,BAT-8209
INV-011968,2025-10-31,CW001,WhatsApp,11,2025-11-06,BAT-5680
INV-011969,2025-10-31,DG001,WhatsApp,2,2025-11-06,BAT-6940
INV-011970,2025-10-31,KI001,WhatsApp,15,2025-11-05,BAT-6058
INV-011971,2025-10-31,SK001,WhatsApp,2,2025-11-06,BAT-5379
INV-011972,2025-10-31,TV001,WhatsApp,3,2025-11-07,BAT-9563
INV-011973,2025-11-01,CB001,Shopee,23,2025-11-06,BAT-1060
INV-011974,2025-11-01,CW001,Shopee,25,2025-11-08,BAT-3115
INV-011975,2025-11-01,DG001,Shopee,8,2025-11-07,BAT-9519
INV-011976,2025-11-01,KI001,Shopee,21,2025-11-08,BAT-9426
INV-011977,2025-11-01,SK001,Shopee,12,2025-11-07,BAT-2737
INV-011978,2025-11-01,TV001,Shopee,16,2025-11-06,BAT-5009
INV-011979,2025-11-01,VS001,Shopee,8,2025-11-06,BAT-3757
INV-011980,2025-11-01,CB001,Store A,14,2025-11-07,BAT-1510
INV-011981,2025-11-01,CW001,Store A,18,2025-11-07,BAT-9988
INV-011982,2025-11-01,DG001,Store A,11,2025-11-08,BAT-5586
INV-011983,2025-11-01,KI001,Store A,18,2025-11-07,BAT-8873
INV-011984,2025-11-01,SK001,Store A,9,2025-11-08,BAT-4437
INV-011985,2025-11-01,TV001,Store A,10,2025-11-07,BAT-4153
INV-011986,2025-11-01,VS001,Store A,6,2025-11-07,BAT-7600
INV-011987,2025-11-01,CB001,Store B,11,2025-11-08,BAT-4500
INV-011988,2025-11-01,CW001,Store B,26,2025-11-08,BAT-2416
INV-011989,2025-11-01,DG001,Store B,3,2025-11-08,BAT-2479
INV-011990,2025-11-01,KI001,Store B,20,2025-11-08,BAT-3450
INV-011991,2025-11-01,SK001,Store B,10,2025-11-06,BAT-7250
INV-011992,2025-11-01,TV001,Store B,15,2025-11-07,BAT-6118
INV-011993,2025-11-01,VS001,Store B,3,2025-11-08,BAT-1383
INV-011994,2025-11-01,CB001,Store C,26,2025-11-06,BAT-4859
INV-011995,2025-11-01,CW001,Store C,57,2025-11-08,BAT-3366
INV-011996,2025-11-01,DG001,Store C,7,2025-11-07,BAT-2950
INV-011997,2025-11-01,KI001,Store C,45,2025-11-08,BAT-1441
INV-011998,2025-11-01,SK001,Store C,17,2025-11-06,BAT-4735
INV-011999,2025-11-01,TV001,Store C,29,2025-11-08,BAT-1927
INV-012000,2025-11-01,VS001,Store C,10,2025-11-07,BAT-6183
INV-012001,2025-11-01,CB001,WhatsApp,14,2025-11-08,BAT-9882
INV-012002,2025-11-01,CW001,WhatsApp,11,2025-11-07,BAT-1911
INV-012003,2025-11-01,DG001,WhatsApp,6,2025-11-08,BAT-5596
INV-012004,2025-11-01,KI001,WhatsApp,19,2025-11-07,BAT-6291
INV-012005,2025-11-01,SK001,WhatsApp,12,2025-11-06,BAT-8293
INV-012006,2025-11-01,TV001,WhatsApp,20,2025-11-07,BAT-6142
INV-012007,2025-11-01,VS001,WhatsApp,6,2025-11-08,BAT-2268
INV-012008,2025-11-02,CB001,Shopee,7,2025-11-09,BAT-9860
INV-012009,2025-11-02,CW001,Shopee,34,2025-11-07,BAT-8412
INV-012010,2025-11-02,DG001,Shopee,7,2025-11-08,BAT-9424
INV-012011,2025-11-02,KI001,Shopee,30,2025-11-09,BAT-2061
INV-012012,2025-11-02,SK001,Shopee,12,2025-11-09,BAT-1951
INV-012013,2025-11-02,TV001,Shopee,19,2025-11-08,BAT-7055
INV-012014,2025-11-02,VS001,Shopee,6,2025-11-09,BAT-7399
INV-012015,2025-11-02,CB001,Store A,9,2025-11-09,BAT-4442
INV-012016,2025-11-02,CW001,Store A,15,2025-11-09,BAT-9384
INV-012017,2025-11-02,DG001,Store A,3,2025-11-07,BAT-9603
INV-012018,2025-11-02,KI001,Store A,36,2025-11-07,BAT-1276
INV-012019,2025-11-02,SK001,Store A,5,2025-11-08,BAT-2298
INV-012020,2025-11-02,TV001,Store A,5,2025-11-09,BAT-7539
INV-012021,2025-11-02,VS001,Store A,5,2025-11-07,BAT-2876
INV-012022,2025-11-02,CB001,Store B,14,2025-11-09,BAT-1456
INV-012023,2025-11-02,CW001,Store B,31,2025-11-08,BAT-2445
INV-012024,2025-11-02,DG001,Store B,2,2025-11-09,BAT-2634
INV-012025,2025-11-02,KI001,Store B,13,2025-11-09,BAT-9847
INV-012026,2025-11-02,SK001,Store B,12,2025-11-08,BAT-2610
INV-012027,2025-11-02,TV001,Store B,10,2025-11-07,BAT-1435
INV-012028,2025-11-02,VS001,Store B,15,2025-11-08,BAT-1115
INV-012029,2025-11-02,CB001,Store C,27,2025-11-08,BAT-1600
INV-012030,2025-11-02,CW001,Store C,37,2025-11-07,BAT-8449
INV-012031,2025-11-02,KI001,Store C,32,2025-11-07,BAT-8881
INV-012032,2025-11-02,SK001,Store C,13,2025-11-09,BAT-3358
INV-012033,2025-11-02,TV001,Store C,10,2025-11-09,BAT-4784
INV-012034,2025-11-02,VS001,Store C,8,2025-11-09,BAT-9378
INV-012035,2025-11-02,CB001,WhatsApp,9,2025-11-08,BAT-5977
INV-012036,2025-11-02,CW001,WhatsApp,17,2025-11-08,BAT-1757
INV-012037,2025-11-02,DG001,WhatsApp,2,2025-11-08,BAT-1724
INV-012038,2025-11-02,KI001,WhatsApp,18,2025-11-08,BAT-8540
INV-012039,2025-11-02,SK001,WhatsApp,6,2025-11-08,BAT-9496
INV-012040,2025-11-02,TV001,WhatsApp,10,2025-11-07,BAT-4129
INV-012041,2025-11-03,CB001,Shopee,15,2025-11-10,BAT-8308
INV-012042,2025-11-03,CW001,Shopee,24,2025-11-09,BAT-8245
INV-012043,2025-11-03,DG001,Shopee,2,2025-11-08,BAT-3798
INV-012044,2025-11-03,KI001,Shopee,15,2025-11-10,BAT-4572
INV-012045,2025-11-03,SK001,Shopee,2,2025-11-09,BAT-6574
INV-012046,2025-11-03,TV001,Shopee,5,2025-11-10,BAT-6214
INV-012047,2025-11-03,VS001,Shopee,5,2025-11-08,BAT-6856
INV-012048,2025-11-03,CB001,Store A,4,2025-11-08,BAT-9598
INV-012049,2025-11-03,CW001,Store A,8,2025-11-10,BAT-4647
INV-012050,2025-11-03,KI001,Store A,16,2025-11-10,BAT-5590
INV-012051,2025-11-03,SK001,Store A,8,2025-11-09,BAT-7023
INV-012052,2025-11-03,TV001,Store A,5,2025-11-10,BAT-4428
INV-012053,2025-11-03,VS001,Store A,7,2025-11-08,BAT-6101
INV-012054,2025-11-03,CB001,Store B,14,2025-11-09,BAT-1842
INV-012055,2025-11-03,CW001,Store B,25,2025-11-10,BAT-2677
INV-012056,2025-11-03,KI001,Store B,12,2025-11-08,BAT-6287
INV-012057,2025-11-03,SK001,Store B,15,2025-11-08,BAT-7563
INV-012058,2025-11-03,TV001,Store B,9,2025-11-09,BAT-2865
INV-012059,2025-11-03,VS001,Store B,9,2025-11-09,BAT-9746
INV-012060,2025-11-03,CB001,Store C,12,2025-11-10,BAT-1613
INV-012061,2025-11-03,CW001,Store C,35,2025-11-09,BAT-8378
INV-012062,2025-11-03,DG001,Store C,3,2025-11-10,BAT-1875
INV-012063,2025-11-03,KI001,Store C,20,2025-11-08,BAT-4803
INV-012064,2025-11-03,SK001,Store C,13,2025-11-09,BAT-5374
INV-012065,2025-11-03,TV001,Store C,16,2025-11-10,BAT-5782
INV-012066,2025-11-03,VS001,Store C,4,2025-11-09,BAT-5807
INV-012067,2025-11-03,CB001,WhatsApp,7,2025-11-08,BAT-7934
INV-012068,2025-11-03,CW001,WhatsApp,17,2025-11-09,BAT-5885
INV-012069,2025-11-03,DG001,WhatsApp,3,2025-11-08,BAT-8077
INV-012070,2025-11-03,KI001,WhatsApp,12,2025-11-08,BAT-6231
INV-012071,2025-11-03,SK001,WhatsApp,8,2025-11-09,BAT-9290
INV-012072,2025-11-03,TV001,WhatsApp,4,2025-11-08,BAT-6817
INV-012073,2025-11-03,VS001,WhatsApp,3,2025-11-09,BAT-6997
INV-012074,2025-11-04,CB001,Shopee,6,2025-11-09,BAT-3413
INV-012075,2025-11-04,CW001,Shopee,27,2025-11-09,BAT-2711
INV-012076,2025-11-04,DG001,Shopee,2,2025-11-11,BAT-4414
INV-012077,2025-11-04,KI001,Shopee,11,2025-11-09,BAT-2453
INV-012078,2025-11-04,SK001,Shopee,4,2025-11-10,BAT-5985
INV-012079,2025-11-04,TV001,Shopee,8,2025-11-09,BAT-4713
INV-012080,2025-11-04,VS001,Shopee,5,2025-11-09,BAT-7158
INV-012081,2025-11-04,CB001,Store A,8,2025-11-11,BAT-7108
INV-012082,2025-11-04,CW001,Store A,14,2025-11-10,BAT-5166
INV-012083,2025-11-04,DG001,Store A,7,2025-11-11,BAT-8091
INV-012084,2025-11-04,KI001,Store A,14,2025-11-09,BAT-8644
INV-012085,2025-11-04,SK001,Store A,10,2025-11-10,BAT-5778
INV-012086,2025-11-04,TV001,Store A,4,2025-11-10,BAT-5171
INV-012087,2025-11-04,VS001,Store A,2,2025-11-11,BAT-3004
INV-012088,2025-11-04,CB001,Store B,9,2025-11-11,BAT-6844
INV-012089,2025-11-04,CW001,Store B,12,2025-11-11,BAT-2348
INV-012090,2025-11-04,KI001,Store B,4,2025-11-10,BAT-5386
INV-012091,2025-11-04,SK001,Store B,13,2025-11-11,BAT-2882
INV-012092,2025-11-04,TV001,Store B,3,2025-11-10,BAT-1048
INV-012093,2025-11-04,VS001,Store B,2,2025-11-09,BAT-3712
INV-012094,2025-11-04,CB001,Store C,18,2025-11-11,BAT-2540
INV-012095,2025-11-04,CW001,Store C,38,2025-11-11,BAT-2176
INV-012096,2025-11-04,DG001,Store C,6,2025-11-10,BAT-2620
INV-012097,2025-11-04,KI001,Store C,25,2025-11-10,BAT-5480
INV-012098,2025-11-04,SK001,Store C,9,2025-11-10,BAT-1959
INV-012099,2025-11-04,TV001,Store C,13,2025-11-10,BAT-4332
INV-012100,2025-11-04,VS001,Store C,13,2025-11-10,BAT-5715
INV-012101,2025-11-04,CB001,WhatsApp,10,2025-11-09,BAT-3054
INV-012102,2025-11-04,CW001,WhatsApp,7,2025-11-10,BAT-4954
INV-012103,2025-11-04,DG001,WhatsApp,2,2025-11-09,BAT-3483
INV-012104,2025-11-04,KI001,WhatsApp,10,2025-11-11,BAT-6699
INV-012105,2025-11-04,SK001,WhatsApp,4,2025-11-11,BAT-1484
INV-012106,2025-11-04,TV001,WhatsApp,3,2025-11-11,BAT-7299
INV-012107,2025-11-04,VS001,WhatsApp,3,2025-11-09,BAT-2909
INV-012108,2025-11-05,CB001,Shopee,10,2025-11-10,BAT-7809
INV-012109,2025-11-05,CW001,Shopee,19,2025-11-11,BAT-3017
INV-012110,2025-11-05,DG001,Shopee,2,2025-11-11,BAT-7807
INV-012111,2025-11-05,KI001,Shopee,20,2025-11-10,BAT-1024
INV-012112,2025-11-05,SK001,Shopee,14,2025-11-11,BAT-7457
INV-012113,2025-11-05,TV001,Shopee,12,2025-11-11,BAT-3849
INV-012114,2025-11-05,VS001,Shopee,14,2025-11-10,BAT-3202
INV-012115,2025-11-05,CB001,Store A,4,2025-11-10,BAT-3189
INV-012116,2025-11-05,CW001,Store A,8,2025-11-10,BAT-5401
INV-012117,2025-11-05,DG001,Store A,6,2025-11-12,BAT-1649
INV-012118,2025-11-05,KI001,Store A,5,2025-11-10,BAT-8171
INV-012119,2025-11-05,SK001,Store A,6,2025-11-12,BAT-4616
INV-012120,2025-11-05,TV001,Store A,5,2025-11-11,BAT-6866
INV-012121,2025-11-05,VS001,Store A,11,2025-11-10,BAT-2536
INV-012122,2025-11-05,CB001,Store B,3,2025-11-11,BAT-2182
INV-012123,2025-11-05,CW001,Store B,19,2025-11-12,BAT-5987
INV-012124,2025-11-05,DG001,Store B,3,2025-11-11,BAT-2970
INV-012125,2025-11-05,KI001,Store B,8,2025-11-10,BAT-3690
INV-012126,2025-11-05,SK001,Store B,9,2025-11-11,BAT-2026
INV-012127,2025-11-05,TV001,Store B,4,2025-11-11,BAT-6906
INV-012128,2025-11-05,VS001,Store B,7,2025-11-11,BAT-3295
INV-012129,2025-11-05,CB001,Store C,21,2025-11-11,BAT-1860
INV-012130,2025-11-05,CW001,Store C,26,2025-11-11,BAT-5035
INV-012131,2025-11-05,DG001,Store C,3,2025-11-10,BAT-7219
INV-012132,2025-11-05,KI001,Store C,13,2025-11-12,BAT-6844
INV-012133,2025-11-05,SK001,Store C,8,2025-11-12,BAT-7248
INV-012134,2025-11-05,TV001,Store C,14,2025-11-12,BAT-6486
INV-012135,2025-11-05,VS001,Store C,3,2025-11-10,BAT-3993
INV-012136,2025-11-05,CB001,WhatsApp,14,2025-11-11,BAT-7154
INV-012137,2025-11-05,CW001,WhatsApp,12,2025-11-11,BAT-2518
INV-012138,2025-11-05,KI001,WhatsApp,6,2025-11-10,BAT-1431
INV-012139,2025-11-05,SK001,WhatsApp,10,2025-11-12,BAT-6298
INV-012140,2025-11-05,TV001,WhatsApp,4,2025-11-10,BAT-6480
INV-012141,2025-11-05,VS001,WhatsApp,5,2025-11-12,BAT-4412
INV-012142,2025-11-06,CB001,Shopee,5,2025-11-12,BAT-5727
INV-012143,2025-11-06,CW001,Shopee,18,2025-11-12,BAT-7542
INV-012144,2025-11-06,DG001,Shopee,2,2025-11-11,BAT-9739
INV-012145,2025-11-06,KI001,Shopee,12,2025-11-11,BAT-1013
INV-012146,2025-11-06,SK001,Shopee,6,2025-11-11,BAT-4824
INV-012147,2025-11-06,TV001,Shopee,5,2025-11-12,BAT-5521
INV-012148,2025-11-06,VS001,Shopee,4,2025-11-13,BAT-2371
INV-012149,2025-11-06,CB001,Store A,3,2025-11-12,BAT-5790
INV-012150,2025-11-06,CW001,Store A,7,2025-11-11,BAT-3438
INV-012151,2025-11-06,DG001,Store A,2,2025-11-11,BAT-5271
INV-012152,2025-11-06,KI001,Store A,6,2025-11-13,BAT-8503
INV-012153,2025-11-06,TV001,Store A,6,2025-11-12,BAT-6190
INV-012154,2025-11-06,CW001,Store B,4,2025-11-11,BAT-1132
INV-012155,2025-11-06,KI001,Store B,5,2025-11-13,BAT-6279
INV-012156,2025-11-06,SK001,Store B,2,2025-11-12,BAT-9119
INV-012157,2025-11-06,TV001,Store B,3,2025-11-12,BAT-2552
INV-012158,2025-11-06,VS001,Store B,2,2025-11-11,BAT-9656
INV-012159,2025-11-06,CB001,Store C,19,2025-11-13,BAT-1845
INV-012160,2025-11-06,CW001,Store C,13,2025-11-13,BAT-9780
INV-012161,2025-11-06,DG001,Store C,7,2025-11-11,BAT-2405
INV-012162,2025-11-06,KI001,Store C,18,2025-11-13,BAT-2381
INV-012163,2025-11-06,SK001,Store C,6,2025-11-11,BAT-5098
INV-012164,2025-11-06,TV001,Store C,12,2025-11-12,BAT-9763
INV-012165,2025-11-06,VS001,Store C,10,2025-11-13,BAT-2702
INV-012166,2025-11-06,CB001,WhatsApp,3,2025-11-11,BAT-8960
INV-012167,2025-11-06,CW001,WhatsApp,12,2025-11-11,BAT-9991
INV-012168,2025-11-06,DG001,WhatsApp,4,2025-11-11,BAT-7641
INV-012169,2025-11-06,KI001,WhatsApp,5,2025-11-12,BAT-7934
INV-012170,2025-11-06,SK001,WhatsApp,2,2025-11-12,BAT-8440
INV-012171,2025-11-06,TV001,WhatsApp,2,2025-11-12,BAT-9977
INV-012172,2025-11-06,VS001,WhatsApp,2,2025-11-11,BAT-3339
INV-012173,2025-11-07,CB001,Shopee,11,2025-11-14,BAT-4242
INV-012174,2025-11-07,CW001,Shopee,34,2025-11-14,BAT-2181
INV-012175,2025-11-07,DG001,Shopee,2,2025-11-13,BAT-3936
INV-012176,2025-11-07,KI001,Shopee,23,2025-11-12,BAT-1200
INV-012177,2025-11-07,SK001,Shopee,8,2025-11-12,BAT-4025
INV-012178,2025-11-07,TV001,Shopee,6,2025-11-12,BAT-9228
INV-012179,2025-11-07,VS001,Shopee,4,2025-11-13,BAT-6490
INV-012180,2025-11-07,CB001,Store A,10,2025-11-12,BAT-6348
INV-012181,2025-11-07,CW001,Store A,15,2025-11-12,BAT-3755
INV-012182,2025-11-07,KI001,Store A,8,2025-11-12,BAT-2570
INV-012183,2025-11-07,SK001,Store A,5,2025-11-12,BAT-1447
INV-012184,2025-11-07,TV001,Store A,7,2025-11-13,BAT-1600
INV-012185,2025-11-07,VS001,Store A,5,2025-11-12,BAT-5195
INV-012186,2025-11-07,CB001,Store B,3,2025-11-14,BAT-3321
INV-012187,2025-11-07,CW001,Store B,18,2025-11-13,BAT-7953
INV-012188,2025-11-07,DG001,Store B,3,2025-11-12,BAT-9508
INV-012189,2025-11-07,KI001,Store B,21,2025-11-12,BAT-3238
INV-012190,2025-11-07,SK001,Store B,4,2025-11-12,BAT-6234
INV-012191,2025-11-07,TV001,Store B,6,2025-11-14,BAT-3137
INV-012192,2025-11-07,VS001,Store B,3,2025-11-12,BAT-1773
INV-012193,2025-11-07,CB001,Store C,11,2025-11-12,BAT-1451
INV-012194,2025-11-07,CW001,Store C,21,2025-11-14,BAT-1759
INV-012195,2025-11-07,DG001,Store C,2,2025-11-12,BAT-4403
INV-012196,2025-11-07,KI001,Store C,16,2025-11-13,BAT-4425
INV-012197,2025-11-07,SK001,Store C,3,2025-11-12,BAT-4152
INV-012198,2025-11-07,TV001,Store C,13,2025-11-12,BAT-6957
INV-012199,2025-11-07,VS001,Store C,3,2025-11-13,BAT-2912
INV-012200,2025-11-07,CB001,WhatsApp,10,2025-11-12,BAT-4985
INV-012201,2025-11-07,CW001,WhatsApp,14,2025-11-13,BAT-6497
INV-012202,2025-11-07,DG001,WhatsApp,2,2025-11-13,BAT-5641
INV-012203,2025-11-07,KI001,WhatsApp,10,2025-11-12,BAT-5985
INV-012204,2025-11-07,SK001,WhatsApp,3,2025-11-13,BAT-5889
INV-012205,2025-11-07,TV001,WhatsApp,4,2025-11-13,BAT-8253
INV-012206,2025-11-07,VS001,WhatsApp,3,2025-11-12,BAT-3838
INV-012207,2025-11-08,CB001,Shopee,12,2025-11-15,BAT-8045
INV-012208,2025-11-08,CW001,Shopee,20,2025-11-14,BAT-3848
INV-012209,2025-11-08,DG001,Shopee,4,2025-11-15,BAT-6842
INV-012210,2025-11-08,KI001,Shopee,7,2025-11-14,BAT-8758
INV-012211,2025-11-08,SK001,Shopee,6,2025-11-13,BAT-5533
INV-012212,2025-11-08,TV001,Shopee,5,2025-11-15,BAT-6906
